label,text
NOT_SARCASM,"idk. academic writing is exciting but what’s the point if the only people reading your work are academics? same with literary journals, tbh"
NOT_SARCASM,I’ll miss waking up and hearing all the exciting news from overnight. I’ll miss the BBC coverage keeping me company during the day as I’m working. I’ll miss the feeling that there’s more to come the following day…
SARCASM,@sonofsama1 @Santandave1 you’re trash
NOT_SARCASM,"orange is a fruit, a flavour and a colour and an orange is all three combined, madness"
NOT_SARCASM,me with an 8am chem lab on friday😭😭 https://t.co/lBF3pfsqJ2
NOT_SARCASM,"No, having anxiety isn’t a dramatic act or make you crazy. It’s a real thing &amp; many people have to deal with it so please don’t judge."
SARCASM,tanning in this heat is an extreme sport
NOT_SARCASM,The Bruins announce that Chris Kelly has been named an Assistant Coach for the Boston Bruins; Adam McQuaid has been named Player Development Coordinator; and Ryan Mougenel has been named Head Coach of the Providence Bruins.
NOT_SARCASM,Real disappointment of the Trump Era was the complete lack of protest/punk music in response to him. What a wasted opportunity.
NOT_SARCASM,There are people who say there is no hope left in the world... but those people have not just booked tickets to see Creeper!!! #creeper #gigs #excited
SARCASM,"@JoeTalkShow @EdwardNorton Get ratioed, then tell us more about the ""hate-filled left,"" especially about how the Republicans and independents who voted for Biden are somehow part of that group 🤣"
NOT_SARCASM,"Everyone’s losing it about One Direction coming back, but I just want @lorde to come back and release some new music finally"
NOT_SARCASM,Happy to be part of the team! https://t.co/ardpGl0M9p
NOT_SARCASM,I watched the first two episodes of American Horror Stories and holy shit it was so bad
NOT_SARCASM,"If you replaced every 1 million dollars Jeff Bezos is worth for 1 dollar, he would have $200,000, which is still more wealth than is owned by millions of Americans."
SARCASM,it’s always the girls I don’t even know that wanna talk about me 24/7 :) I love my fans :)
NOT_SARCASM,"Do I draw Greyscale/Dragonsbayne stuff or do I try and get people to play Garticphone with me tonight? Decisions, decisions..."
NOT_SARCASM,yooo ashton posted elijah on his story 🤩🤩🤩
NOT_SARCASM,Thought I would be brave and sit in between two boys in Ochem. Ring check? They're both married...😒 #BYUProbs
NOT_SARCASM,"Submitted my application for PhD funding today, then shit myself and wanted to withdraw it 😂🙈"
NOT_SARCASM,I really wanted something sweet for breakfast and all I have is dark chocolate so that’s what I’m having!
SARCASM,"It’s so amazing how people forget you exist until they want something from you :,)"
NOT_SARCASM,"now that I’m working in the commercial talent business, I can’t help but wonder how much Jake from State Farm gets paid. I think about it every time I see a SF commercial"
NOT_SARCASM,settings is such an interesting place
SARCASM,"ever just peep fox to see what crazy tuck is saying? tonight, i am learning that fauci actually funded the creation of covid in a lab and is solely responsible for the pandemic"
SARCASM,my car is acting up AGAIN for like the 3rd year in a row and I’m just going to drive it into the river at the point
SARCASM,haven’t written in months cuz there are no male teachers to impress 😣
SARCASM,apparently it’s national siblings day? idgaf 💀
NOT_SARCASM,Football’s back. NFL’s back. James Wan’s back with a horror. This weekend is set up for absolute glory
NOT_SARCASM,things are looking UP omg I am so excited for this next chapter of my life
NOT_SARCASM,wish i could ctrl + f my bedroom
NOT_SARCASM,I never thought at the start of lockdown that I would say lockdown life would be too overwhelming for me lol
NOT_SARCASM,It would be sick to retire and have my own green bean farm.
NOT_SARCASM,Life goal is to meet the Australian swimming coach x
NOT_SARCASM,I don't remember the last time a Sixers game gave me a heart attack but this game was a roller coaster. Hell of an effort but those 10 missed foul shots really hurt.
NOT_SARCASM,206-658-7963 https://t.co/ZSOI0MBKwS
NOT_SARCASM,I have such an obsession with white shoes but can’t keep them clean. Someone help me :(
NOT_SARCASM,"At this time more than most, it is important to celebrate #Pride2020 
No one should ever be afraid to love who they love, or to show it. #Pride"
SARCASM,My eldest is having a wild Friday night out. She's going to bingo. 😂
NOT_SARCASM,Does anyone have any late Edinburgh Fringe recommendations? Anytime from the 19th
SARCASM,"Funny Quote of the Day: ""I believe in luck: how else can you explain the success of those you dislike?"" - Jean Cocteau"
SARCASM,I never thought I’d have a mortal enemy but it’s whoever keeps printing on blue paper and then leaving like 5-10 blue sheets in the math room copier when they’re done for the next unsuspecting person
NOT_SARCASM,Who's the bastard that got my cat to develop the kink of liking his ass slapped? Lord knows it wasn't me and I'm scared.
NOT_SARCASM,Omg flashbacks to emma blackery girl balls merch and the fact that i spent money on it
NOT_SARCASM,"If you still drink cow's milk, please do a quick Google search on what is actually in it and what industry your supporting. You'll be disgusted."
NOT_SARCASM,"@celtjules66 I think Johnson likes this extreme form of social control. It is surely  time to revolt against this madness. The vulnerable and over 60s have mostly all been double vaccinated &amp; for the over 50s it is imminent. Depression kills as well, further restrictions make it more likely."
NOT_SARCASM,I’m on a serious treat myself kick and I’m not mad about it
NOT_SARCASM,I cannot describe how nice it is to finally have a phone that has a battery that will last longer that ten minutes without needing to charge again lmao
NOT_SARCASM,just rang 6 of my friends and none of them picked up https://t.co/EtbEo4LqQK
SARCASM,"Afghanistan just completely crumbling after spending over 2 trillion USD and 240,000 human lives over the course of 20 futile years of American occupation sounds amazing in theory, sure. 
But how are we gonna pay for it? What’s next, chocolate milk for everybody?"
SARCASM,Only yelled at one person while biking home this evening. Improvement!
NOT_SARCASM,hey @phoebe_bridgers i’m free tomorrow btw. The 14th. I’m free on the 14th. Tomorrow. fyi😃
NOT_SARCASM,"Get the Police involved.
Refuse to sail until they mask up.
Don't let them on in the first place.
Little point posting on twitter if you're not going to enforce it.  https://t.co/NyPNpIezAB"
NOT_SARCASM,"quit a high paying job for a blind fantasy with no family, no friends, no backup plan… deserved every tear streaming down his face https://t.co/y7KxPh3hwx"
NOT_SARCASM,"Just been told I need to resit a piece of coursework, it's due on the 15th! And I go on holiday on the 10th! Fml!!!"
NOT_SARCASM,my marketing prof has One Dance on repeat rn…it’s like playing to the whole lecture hall
NOT_SARCASM,"Aaah, the antidote to a crazy world @TheRepairShop @Jay_n_Co ♥️ #therepairshop"
NOT_SARCASM,"Jacob got me sunflowers and roses, is taking me to a crab boil... AND got me the only sims game I didn't have.😭 literally all my fav things"
NOT_SARCASM,"I swear never have a conversation with your man about getting engaged, getting married or having kids because you’ll never get the answer😂🤦🏼‍♀️"
NOT_SARCASM,"For anyone with Three network, you can upgrade or pre order over the phone, online hasn’t been updated."
SARCASM,Hands up who remembers when EVERY blogger and their dog was a brand ambassador for Coconut Lane 😂
NOT_SARCASM,i despise the racism within oldham
NOT_SARCASM,"Not even 2 mins into the first episode of ""I ♥️ Arlo"" and Bertie is already threatening to fuck up the seagulls for attacking her precious cinnamon roll alligator boy bff.

I'VE MISSED THEM SO MUCH."
NOT_SARCASM,"Wander Franco closes out an 11-pitch at-bat with a two-run homer off of Houck. 

3-1 Rays in the sixth."
NOT_SARCASM,why do i check the weather app like it's social media
SARCASM,omg my ships are gonna love what taylor swift has done for them
NOT_SARCASM,Bloody lush😍😍😍😍 https://t.co/tkU6lYhVXQ
NOT_SARCASM,@luxkween where are your shoes from in the rain on me video?? i LOVE them
NOT_SARCASM,My president https://t.co/xaH8cLpdQV
NOT_SARCASM,the absolute shiver down my spine i get when i hear sweet caroline
NOT_SARCASM,"did i just drive over an hour to go to the closest trader joe’s and pretend i was still in california... yea, will i do it again? also hell fucking yea"
NOT_SARCASM,"Philosophers idolize Socrates. Some see themselves as emulating him, defending unpopular positions against mobs and the powerful. But often they're just lazy contrarians who refuse to do their homework."
NOT_SARCASM,zoom university is destroying my mental health✌️
NOT_SARCASM,"@JoJoFromJerz My mother in law says “grandma-great” instead of “great-grandma.”  Among many other mispronunciations, but that one came to mind first."
NOT_SARCASM,"when my mom was preggo with me she craved brussel sprouts, tomatoes, and squash. i’ve been on the veggie grind since before birth 😤"
NOT_SARCASM,every night i fall asleep and hear the woofs my dog makes in her sleep 😣😣 my heart is warm
NOT_SARCASM,brb just spent 10 minutes looking frantically for my phone with the help from the flashlight...from my phone
SARCASM,"I’m sorry, but if you message me on Instagram wanting me to help you sell your fit tea and wraps, I’m leaving you on read. 🙃"
NOT_SARCASM,"I'm walking for Citizens Advice in NW Kent. Please help if you can x
2019 London Legal Walk https://t.co/b90ZFwS0Lf"
NOT_SARCASM,let’s bring it home biden
NOT_SARCASM,Here for the #gbbo and #masterchef tweets only
NOT_SARCASM,Thursday nights how I've missed you so
NOT_SARCASM,“The more you toot the more you poop” -my 6 yo nephew
NOT_SARCASM,HAPPY BIRTHDAY MEL!!!!
NOT_SARCASM,Anyone else feel REALLY uncomfortable when the @itvtakeaway pandas tell the kids “Don’t tell the adults; it’s our secret”. This is a huge Safeguarding no-no.
NOT_SARCASM,at softball practice tonight one of my girls accidentally stuck her foot into a GROUND HORNETS NEST and those hornets SWARMED like in the hunger games. y’all I can’t catch a break with this team 😂
NOT_SARCASM,"So used to having peppa pig on in the background for my daughter, it was 5 minutes before i realised she hadn't been in the room for ages (in kitchen with daddy) and it was just me watching it! #peppapig"
SARCASM,My work email isn’t working so I can just log off for the day right? 🙄
NOT_SARCASM,"have a listen, download it for whatever overly-specific amount you think it's worth, and if you remember the original, have a think about how far we've all come since those sweaty pub gig days. And like and RT and all that good stuff 😚"
NOT_SARCASM,Why do Americans use paper plates for every meal when they’re in their own homes. I desperately need to know the answer
SARCASM,Of course the moment I front the system is in utter chaos 🥴
SARCASM,Fool me once shame on you. Fool me twice shame on me. Fool me multiple times I must have become a brexiter. #Brexit
NOT_SARCASM,Looking for prom dresses makes me excited for prom😊
NOT_SARCASM,Feel like every senior is just ready to move on to bigger and better things
NOT_SARCASM,I need the weekends to stop being like 20 minutes long.
SARCASM,Just won 3 cents on HQ words...early retirement here I come 😍
SARCASM,Jaegermeister did 9/11
NOT_SARCASM,Excited it's almost Thanksgiving!
NOT_SARCASM,Lol those tea towels your parents could buy when you were in reception at primary school with all the wobbly self portraits
NOT_SARCASM,@PaversShoes Love these boots-just my style.
SARCASM,"When you're feeling all in your feelings, but a certain BEST FRIEND is making you see reason, and maybe you'll be okay. So damn rude. 😤 @LadyDeadlight"
NOT_SARCASM,@rolandsmartin @nypost Damn!  At my wedding we drank enough to make up for the no shows!  🤔
NOT_SARCASM,My mouth while drunk….. unstoppable
NOT_SARCASM,some people are so cucked by the royals and for what lmao
NOT_SARCASM,it’s crazy how many of your goals you can actually accomplish when you just don’t broadcast everything you’re doing
NOT_SARCASM,I will be gigging tonight at The Swan in the Rushes in Loughborough.
NOT_SARCASM,There’s no way Godzilla loses right? He’s literally fought worse kiaju before and still won 🤷🏽‍♂️
NOT_SARCASM,why do i find it so hard to get seasonal recipes 😭😭😭 i just want a cute little winter wonderland in my house
NOT_SARCASM,Am I the only person that was triggered watching a comedy about a 21 year-old forced into marriage shown through the male gaze? How much longer are we going to normalize this? #30weds21
SARCASM,imagine being able to sleep haha can’t relate
NOT_SARCASM,yo where's the cheat for the kendall and kylie app at
NOT_SARCASM,It makes me sad to think that I'll graduate from high school and never see any of my friends ever again
NOT_SARCASM,I wish I could be the sort of person that finds money when sorting through old purses and bags. Instead I find sanitary pads and empty packets of travel sickness tablets.
NOT_SARCASM,Everytime I exit and reopen the Instagram app it freezes
NOT_SARCASM,"@marcorubio @SecDef What’s more embarrassing is how terrible Florida is doing with containing COVID-19. An utter disgrace.  Wearing a mask to protect yourself and others is not embarrassing, it’s leadership."
NOT_SARCASM,"It’s been 3 hours since I’ve been able to open Snapchat and it’s now making me realize I need to ask for peoples phone numbers instead of relying on snap for all my communication purposes, and it’s now that I finally feel like a true gen-z degenerate"
SARCASM,Wow... the universe gave me the task of a potty training a whole human? the audacity.
NOT_SARCASM,life was good when i had pfizer boobs
NOT_SARCASM,Lady Hale wearing the spookiest spider brooch I've ever seen to deliver a brutal smackdown is ICONIC
NOT_SARCASM,"@Janet67866039 @ermbop Its literally very common. My friends son was concieved while she was in the pill. You do know it's only 91% effective right? That means for 9% of women, that form of birth control fails."
SARCASM,I don't think Republicans have any self awareness or any idea of how the world works... Nice try though.
NOT_SARCASM,Tal and I are at this crazy expensive Japanese Peruvian restaurant. The ambience is insane. Live dj. We ordered a 9 course meal. Goodbye money
NOT_SARCASM,Don’t expect others to help you if you don’t want to help yourself 🗣
NOT_SARCASM,a good night of dancing. i feel replenished. time to finish out the week with a bang
NOT_SARCASM,"I know these things take time, but I feel so bad that the cats hiss and growl every time they see each other. I just want them to be friends!"
NOT_SARCASM,"Good morning to everyone again, except Eddie Reynoso, his lab rats &amp; whoever the fuck is letting Oscar Valdez fight after failing a drugs test - just because it would be bad for business.

Some things more important than money, but not in boxing - clearly.

❌💉"
NOT_SARCASM,"@glennhodl @EverydayDCA Hey Glenn, what is this app called?"
SARCASM,Can’t wait for those $2000 checks to go out immediately
NOT_SARCASM,Jeopardy had an “Internet Slang” category and I finally know the answers to some of these.
NOT_SARCASM,Put myself on a book ban since I've bought over 750 books this year so far.. and I'm already itching whenever I pass a bookshop. I have more than enough to read until I'm 45!
NOT_SARCASM,You've reached full-blown adulthood when stacking coupons on top of CashApp boosts feels like an untouchable power move
NOT_SARCASM,"Thank you all for your support yesterday &amp; to everyone who sponsored us, we raised over £1000. Brighton is a great place to do a marathon too, so much support on the course and I was swimming in the sea in my running kit within half an hour of finishing."
NOT_SARCASM,It’s so weird to think about how I thought I was grown in high school
NOT_SARCASM,In the awkward years of being too old for the kids table but also still too young for the adults table
SARCASM,never drinking again
NOT_SARCASM,anyone else kinda like how it feels after you floss and ur gums are inflammed
NOT_SARCASM,Seeing my friends shine is so heartwarming 🥺🥺
NOT_SARCASM,"@FarOutMag Lol. ""Penetration of cloth masks by particles was almost 97%"" ""This study is the first RCT of cloth masks, and the results caution against the use of cloth masks."" https://t.co/o2CICsq0CQ"
SARCASM,@MollyJongFast I think it should be allowed for customer service workers to squirt water into their face like how they do sometimes to train pets
NOT_SARCASM,officially tapping out of the single market of the EU and I don’t think Taylor is releasing anything tonight :/
NOT_SARCASM,"@meganlcook Cook them down with a bunch of olive oil or butter, serve on nice toast with goat cheese or feta and a fried egg. (I'm told pancetta is also a nice addition!)"
NOT_SARCASM,Absolutely disgusting. Tr*mp says he “loves” domestic terrorists and spends most of the minute long video complaining about election and not condemning their actions today? Rot in fucking hell.
NOT_SARCASM,I absolutely hate when players do that dumb early celebration nonsense
NOT_SARCASM,"""If you can talk with crowds and keep your virtue, or walk with kings nor lose the common touch"""
NOT_SARCASM,"Instead of letting me get to know you, just slide over your amazon order history so i can really capture what kind of person you are"
NOT_SARCASM,if i saw a capybara in person id probably throw up
SARCASM,i love when i respond to my professor immediately after she emailed me and i still haven’t gotten a response :)) (it’s been almost 4 hours) :))
NOT_SARCASM,#didyouknow Mosquitoes are attracted to the colour blue twice as much as to any other colour.
NOT_SARCASM,Excited to present some research and listen to some studies at the #IARR2021 conference :)
SARCASM,Hey what's the weather like today? Am I going to need an umbrella?
NOT_SARCASM,"Maxwell, Arthur’s middle name is Grandpa’s name. So he has a piece of two very important people of Mikeys family. Grandpa is a incredible guy and this was probably the only thing at this point that we could give him to make him feel appreciated and loved. Grandpa loves his name."
SARCASM,Lil Pump is the Nelson Mandela of our generation
NOT_SARCASM,HAPPY TWENTIETH @ocodom24!Eat lots of Poptarts today!!!
NOT_SARCASM,"wish life was like sims where you can be in whatever career you want, then create a fulfilled relationship after 20 amorous hugs in a row"
NOT_SARCASM,It costs $0.00 to be a decent person 🙂
NOT_SARCASM,my subconscious just be pumping the most hurtful scenarios into my dreams and i for one do not appreciate it
SARCASM,@PoliticalOrgy I thing you might be on to somethink!🙄
NOT_SARCASM,Repeatedly saying “I’m the least racist person in this room” is a great indication that you are racist #Debates2020
NOT_SARCASM,"@Reece02_ Congrats. My son would like to do this in a few years time, what were the requirements if you don't mind me asking?"
SARCASM,@lora__ SHOCKED. How am I supposed to tell the kids they're not going to Disneyland on June 21st after all? It's already been cancelled 36 times! https://t.co/SV8gpPn6yw
SARCASM,My favorite part of flying is getting to walk past the rich people to get to my poor person seat.
SARCASM,Gosh sunderland twitter is a fun place to be tonight isn't it. One game. One game!!!
SARCASM,So in other news I just held the door open for Bam Adebayo &amp; then I fell down the stairs &amp; I think I broke my finger.. ya I'm THAT smooth
SARCASM,"@richardosman @GMB @susannareid100 @piersmorgan You've a book out? I hadn't realised.

Yes, you've already read this 8763 times this week, but hey."
SARCASM,"always remember thank your Alexa, just in case the AI take over one day"
NOT_SARCASM,just got a strawberry coconut refresher from @dunkindonuts and it’s so sour i think the milk is expired 🥴
NOT_SARCASM,"Forgive them for you, not for them"
NOT_SARCASM,complained about my job for weeks but i just cried after my last shift :(
NOT_SARCASM,"B/w Rain is a Good Thing stuck in my my head, the heat &amp; #GladePlugIns going in the car, hard to believe it's not Summer! #Glade #GotItFree"
NOT_SARCASM,today i told my supervisor that i had a dream where he fired me for being too mean to him and all he said was “please don’t dream about me again”
NOT_SARCASM,i hope my 6th grade english teacher knows he inspired my first tattoo :) there's no reason he would know that but i hope he just feels it in his bones
NOT_SARCASM,#europeansuperleague boycott it! Cancel any subscriptions and make a stand together. Don't just moan about it and do nothing!
NOT_SARCASM,@savingfilm @_celia_bedelia_ I have zero tampons and 2.5 weeks to figure it out!  😳
NOT_SARCASM,I don’t want to see makeup reviews of a brand new mascara. Show me the 20th time you’ve worn it. Even the worst mascara looks good when it’s fresh.
NOT_SARCASM,A 3rd dose is coming in the middle of flu season and I’m really not ready 😭
NOT_SARCASM,Another great day in the office! Happy to be working with @HeyItsEbb and @Sicarius_Matt #softwaredevelopment #webdevelopment #Motivated #tech #Businesses https://t.co/h59QAZ7sEG
SARCASM,Maybe if I watched suits in year 12 I’d be studying law rn
NOT_SARCASM,wow these kids are into musically.lly whatever and jacob sagittarius and I officially feel out of the loop. is this what growing up feels like
NOT_SARCASM,My 11 year old is getting super interested in the history of Boston. He loves learning about the American Revolutionary War and we’ve been having some fun going to certain areas where there is so much history. Proud of my smart boy!
SARCASM,"Hearing I love you is nice and all, but has your SO ever told you to eat shit? 😍😍😍 ugh @samduhclam"
SARCASM,I love it when professors draw a big question mark next to my answer on an exam because I’m always like yeah I don’t either ¯\_(ツ)_/¯
NOT_SARCASM,Woah. This anime recommendation I am identifying with way too hard tbh. Because it is pretty spot on. It is also so dark I should probably not even mention the name. owo
SARCASM,"@Rosievix @mouthwaite Well, illegal immigrants  categorically don’t get money from the government but why let a little thing like facts get in the way of a good bit of xenophobia..."
NOT_SARCASM,it’s too early to be this annoyed
NOT_SARCASM,Sometimes you just really need a good “who the fuck am I and what on earth do I want” cry
NOT_SARCASM,when someone’s phone goes off in a quiet room an angel gets its wings
NOT_SARCASM,i wish i had a boyfriend for the sole purpose of building my ikea furniture for me
NOT_SARCASM,I just wanna know why God couldn’t have given me just a little bit of titty..???
NOT_SARCASM,"You don't realize how much you need the homies until you get back together after a couple years. 

Gotta get out of your thoughts and comfort zone sometimes and just exist with the real ones."
NOT_SARCASM,i love kyungsoo’s pictures so much they’re all so pretty i wanna share some with him too now
NOT_SARCASM,oh my god i have the Hawai'i twitter baddie in my class this semester i will try not to fangirl!!
NOT_SARCASM,@whoislici I think you're so cool! :)
NOT_SARCASM,I want one of those ninja insects. You know the guys
NOT_SARCASM,"@bnejsten @gr0g_ I also think a lot of people didn't like the animations or graphics in Let's Go and many felt as though the game was lazy and lacking content, especially compared to some other remakes."
NOT_SARCASM,"At least once a day someone around me sits down at their desk and quietly sighs ""okay"" at their computer"
NOT_SARCASM,Equalize early and often. (Why is this day shared with Dog day?) #WomensEqualityDay #NationalDogDay #ourfirstfedITM
SARCASM,"love island is ending, law school is starting again…summer is really over"
SARCASM,"@OldUnclePunch Yes, because we really have that sort of power. Why do brexity types always sound like they are all paranoid conspiracy therorists?"
NOT_SARCASM,@dumbdotcomm no fr like..the mental strain we go through... and it’s also the fact that a lot of these nurses we have to work with either take our free labor for granted by treating us as their personal aide or treat us like dirt ain’t right or fair.....
SARCASM,Being 20 years old and going to concerts with my mom means I can scream all the no-no lyrics bc iM aN aDuLt
SARCASM,if i saw a capybara in person id probably throw up
NOT_SARCASM,Even if you're fully vaccinated the CDC recommends still being nice to me. I am fragile
NOT_SARCASM,It's only now that I'm seriously trying to save that I'm regretting treating myself to something new almost every week last year for just surviving my first few terms of teaching 💸💸💸
SARCASM,im glad we finally have a party in opposition who are committed to taking the government to task for not making mistakes fast enough
NOT_SARCASM,RUBY MOTHERFUCKING SOHO IS THE NUMBER ONE CONTENDER #AEWAllOut
NOT_SARCASM,i am in severe pain while on vacation i feel robbed.
NOT_SARCASM,@playrust Rust is basically turning into Subnautica 2.
NOT_SARCASM,ackley bridge series 3 really has no chill
NOT_SARCASM,I just had to call and explain to my bank that the 3 donations this past week to the @WWF were not fraudulent charges and that I did in fact intent to make them😅
NOT_SARCASM,I wish I had a green thumb
NOT_SARCASM,"#EconTwitter I'm working with bizreg data and there's a noticeable spike in Indiana in 2015, anyone have a sense as to what's going on? @JorgeGuzmanCBS? https://t.co/q01tmw9PLg"
NOT_SARCASM,always gonna wonder if id dress masc if i was skinny o_o and if id be more open to telling people im nonbinary if i was skinny -_-
NOT_SARCASM,why is it always when i have no money that my gym shoes suddenly have a hole in!! :(
NOT_SARCASM,I wonder how much wine I’ve drank over the past year
NOT_SARCASM,my current mood is scooby doo in velma’s orange sweater and daphne’s gogo boots
NOT_SARCASM,"My department is hiring in metaphysics and epistemology (broadly construed). 2-2 teaching load with TA support (2-1 for the first 2 years), MA program, in a city of 260k people with several locations of just about every fast food restaurant. Not bad! https://t.co/bCd3pNEMCa"
NOT_SARCASM,"Life is so beautiful when you stop taking it so seriously. 

Like chill dude. You’re doing just fine."
NOT_SARCASM,"every Tom Holland movie i've seen is a masterpiece, i don't think it's coincidence. anyways watch Cherry on apple TV and The Devil All The Time on Netflix"
NOT_SARCASM,Isn’t the Great British Menu a repeat? Was it absolutely essential to take the snooker off air on BBC2? #bbcsnooker #snooker
NOT_SARCASM,there are few things in this world that an everything bagel and cream cheese can’t fix
NOT_SARCASM,"what if the next iteration of onlyfans was run by women?

ceo: @natalinanoel
investors: @BLACCHYNA @iamcardib @miakhalifa @PrincessPiaMia @CorinnaKopf @tanamongeau @HelloImLana
software engineers (sry if incorrect terminology): @codergirl__  @sashacodes
marketing: @ModGirlMktg https://t.co/7lEBt3KNF5"
NOT_SARCASM,@MathigonOrg How *often*????
SARCASM,"Top 3 ranked video games of all time:

1. Minecraft
2. Roblox Paintball
3. Every single Just Dance"
NOT_SARCASM,Shout-out to whoever invented watermelons.
NOT_SARCASM,#MUSpartans WR Joseph Powell was a full go at practice today. Good sign for the upcoming scrimmage @ Kalamazoo
NOT_SARCASM,@kristenritch YES I love sandwich and enneagram
NOT_SARCASM,"@Mr_M_Dent This unlocked a series of deeply-buried childhood memories... yep, you can definitely tell whose jumper is whose by smell."
NOT_SARCASM,Who signed me up for a lifetime subscription to my own thoughts
NOT_SARCASM,I can’t imagine being a POC in America right now- seeing the epitome of white privilege as this people with guns storm into a government building &amp; yet are not being tear gassed or shot at.
NOT_SARCASM,"My official ranking of holidays: 
1. Halloween 
2. Valentine's Day
3. New Year's Eve
3.5. New Year's Day
That's it, folks"
NOT_SARCASM,okay but my self esteem has multiplied by 772827 since I got my braces off
NOT_SARCASM,@pamparoni i mean it aint broke yet
NOT_SARCASM,if you drive dangerously on purpose you’re the scum of the earth
NOT_SARCASM,Desperately need to go on a road trip around America
NOT_SARCASM,"i’m usually pretty good at guessing the ending of a crime series but #clickbaitnetflix had me changing my guess every episode. SO good, highly recc"
SARCASM,next person that puts beomsil on my tl has to deal w me crying on the floor
NOT_SARCASM,I don’t understand how any reasonable and compassionate human can watch the #MarchForOurLives and not see how crucial gun reform is for a safe and unified America
NOT_SARCASM,Learn about what we do in the Brain and Behaviour Lab at the #UniversityofPortsmouth #zebrafish https://t.co/A7aazJYwoq
NOT_SARCASM,Need a new job 🙄
NOT_SARCASM,"I was getting overwhelmed like ""I have so much to do idk where to start"" but then I remembered that doing something was better than doing nothing so I just started doing something and I think that was really responsible of me"
NOT_SARCASM,Best weekend. I am one very happy girl 😊
NOT_SARCASM,self care is unfollowing everyone on social media except dogs
NOT_SARCASM,wearing all manners of rings and chains bc i always have to be the sexiest person in the home depot
SARCASM,@PFTompkins Her family should definitely not seek mental health guidance.  😬
NOT_SARCASM,In terms of usability is there a more frustrating web site than ebay?
SARCASM,Just had a flashback about a boy and nearly threw up in my mouth
NOT_SARCASM,Sometimes I really feel like I need coffee to survive the day and I think that's what growing up is
SARCASM,@JacobWohlReport Do I need to aquire a wife before this happens or will I be assigned one?
NOT_SARCASM,"Bill and Melinda Gates foundation announces #billions to fund fight against #Corona 
🙏🏻 it comes ASAP https://t.co/VXdAVfOSnp"
NOT_SARCASM,Very good analysis and a good demonstration of why you should treat anything your told by the BBC with the utmost care. https://t.co/V6rO4FZqeP
NOT_SARCASM,Replace Pelosi #Nancy
NOT_SARCASM,Just came online to remind y'all that Davido is still The King.
SARCASM,I love how they blur out Tristan’s face in this season of the kardashians LMAO like hmmmm I wonder who that mysterious man is
SARCASM,Omg thank u for pointing out that I apologize too much 🙏
NOT_SARCASM,"I have nothing clever or fun, other than to say my heart breaks for Jade Carey. And THIS is why one touch warmups for event finals are so important ugh."
NOT_SARCASM,"was not back in the states for even 5 minutes before someone ran into me at the airport with their suitcase and said “ope, sorry!” 

I’m home :-)"
SARCASM,"Yay - snow day, I can work from home - oh wait...."
NOT_SARCASM,America needs better sex and reproductive education!
NOT_SARCASM,I am so thankful for Christian
NOT_SARCASM,"the christmas clothes in able sisters🥺 why are they so cute, i’ve just spent about 10 mins going in and out of the changing room to get everything 🎄💛"
NOT_SARCASM,I've got covid
NOT_SARCASM,"I've gotta start thinking seriously about abandoning Apple music, ipod etc. Letting music find me on the likes of Bandcamp. Nothing human in provider that plays albums out of order and denies files bought on other platforms playability on their device."
NOT_SARCASM,when a girl says she isn’t a girls girl 🚩🚩
NOT_SARCASM,We've moved from spoopy season to soupy season.
NOT_SARCASM,I just wanna lie in bed and eat skips and get paid for it
NOT_SARCASM,Get in Notts. Awesome #Notts @TrentBridge
NOT_SARCASM,man I really hate seeing two fucking idiots raising a baby
NOT_SARCASM,I’m high and drinking coffee but my ADHD is still winning
NOT_SARCASM,Yall ever put a splash of pickle brine in your spaghetti? Its actually not bad .@ClaussenPickles #Food
NOT_SARCASM,art is annoying to get good at.
SARCASM,mentally I’m hiding in the walk-in
NOT_SARCASM,"In desperate need of 1 final spoon code. Been searching shops desperately for the last few weeks without luck. Please, please send me a code"
NOT_SARCASM,im just tryna get in n out doordashed to india rn
SARCASM,Shaving in the shower without your glasses/contacts is EXACTLY like performing blind surgery 👀🔪
NOT_SARCASM,Does anyone else have to listen to extremely high energy music in order to work or is that just me?
NOT_SARCASM,"might just not wear glasses when i leave the house more often,,, i’m just in a blur and it’s so much more relaxing than seeing everyone"
NOT_SARCASM,Why is everyone moving to Hawaii did I miss something
SARCASM,"I see Dettol, Toilet Duck and Zoflora are all trending on Twitter. Now why could that be... #TrumpPressBriefing"
NOT_SARCASM,ok wow…unfollowing now. thought he was the cool new kid from hollywood but apparently he’s a virgin who lit the black flame candle
SARCASM,Great time for sim and I to have our weekly life update.... 🌛🌜🐨 (closest thing to an owl) 💤💤💤💤💤😴
NOT_SARCASM,Can some good tv writer remake FlashForward and do it good please
NOT_SARCASM,I miss California. 💔
NOT_SARCASM,@asda just visited your Tamworth store for balloons for my brother’s birthday. Just got them through the door and the 2 has exploded!! https://t.co/NcZ0HGYosI
NOT_SARCASM,Not even close to pretty but much needed 3 points 🔴⚪️⚫️
NOT_SARCASM,my boss just put me on payroll????? *pauses unpaid intern by mr. burnham*
NOT_SARCASM,Shit. After a hilarious yet faithful recreation of Winnie the Pooh a part of me is now stuck inside a honey jar.
SARCASM,I reverse imaged searched a selfie and it under visually similar images it is exclusively asian woman my am I white passing narrative is quaking
