label,text
NOT,@USER @USER @USER @USER @USER @USER oh and thanks for rting my post ! #MAGA #KAG2018 yes we're gonna !
NOT,". @USER asks @USER to respond to criticism that the liberals only care about anglophones when it's time to get their votes . couillard says that's not the case : i think people know my sincerity on these matters . "" #Quebec2018 """
NOT,@USER lmfao ! ! ! ! ! ! ! ! ! ! ! ! ! antifa cry babies . give them their pacifiers back .
NOT,@USER @USER liberals have taken over every major city here but ft worth
NOT,@USER @USER @USER @USER @USER aaaah thank u sm
OFF,@USER he is useless . i hope he has plenty paper towels . why can't he act like a grown up ? ? ?
NOT,@USER @USER well brandon . the conservatives got elected on the @USER red lines . so how about listening to the erg rather than fudging the negotiations with the eu and signing up to vague promises thus playing kicking the can business . new book how to lose 2 elections by t . may
OFF,@USER @USER let's use the treason laws to remove holder from the planet . . .
OFF,@USER how would they know if gun control worked if they refuse to try anything ?
NOT,"india cuts iranian oil imports ahead of november deadline "" url #TCOT #MAGA #RedNationRising """
OFF,@USER @USER she is in witness protection . i wish this cow had a mobile phone so she could call other cows and share her escape . #GoVegan
NOT,@USER @USER @USER trump proposes racial profiling as a tactic 'to start thinking about' url
NOT,@USER @USER @USER the whole milk thing is a lie anyway . not needed . does weird things to humans . save your money for your labour membership . x
OFF,@USER if only martin were as obsessed about christ as he is with homosexuality .
OFF,@USER @USER will @USER or @USER ask for some sort of gun control or once again do nothing ? they seem to be really good at doing nothing !
NOT,@USER paul george
OFF,ms fords has made a #MAGA mistake ! how will she escape the truth which is going to be that her useless lie will not stop us from #ConfirmJudgeKavanaugh #MondayMotivaton #MAGA #WWG1WGA #WalkAway #WalkAwayFromDemocrats2018 url
NOT,"@USER @USER she is referring to briefs , underwear "" , or as the white folks say "" tighty whities "" """
OFF,@USER she is so gross . an obvious hack
NOT,@USER a woman in hatteras told me last night i don't know what i'm talking about when i told her to get off the island . i hope she is alive afterward .
NOT,keep your mind open . #conservatives #republican #MAGA #Shadowbanning #AmericaFirst #Trump #Patriot @USER @USER @USER @USER @USER @USER @USER #WalkAway #WalkAwayFromDemocrats #FakeNews @USER @USER @USER @USER @USER @USER url
OFF,"@USER dear paul mcfartney- you had us at beatles . you lost us at president mad captain . burn in hell- jon . "" url"
NOT,@USER @USER @USER @USER awesome🔥🔥🔥🔥❤❤❤❤
NOT,@USER i am reallly pulling for dom smith to show the mets he belongs here but he always just looks like he is going through the motions . the mets buried him it seems and i'm wondering if its attitude that holds him back .
NOT,@USER @USER he/she deserves those tattoos . hope the antifa follow .
NOT,@USER and let's not forget that the democrats were the ones who wanted to keep slavery alive
NOT,@USER @USER @USER @USER @USER @USER he is also the one who started using cambridge analytica
NOT,@USER @USER “buzzfeed news contacted the woman believed to be the subject of the letter at her home last week . she declined to comment . buzzfeed news has not been able to confirm the contents of the letter . ” now hearing she is a high school classmate .
NOT,@USER body cams with a long battery life on your children when left with strangers .
OFF,@USER state sponsored kids protesting the 2nd amendment ? youth invasion of d . c . took place as young fascists-in-training were corralled into d . c . to demand that govt strip away the liberties of all in the name of gun control url '
NOT,@USER @USER @USER go for it !
OFF,@USER you are ridiculous and need to retire !
NOT,@USER you are out of order today fam lmfao
NOT,@USER @USER @USER one of the best #MAGA men on twatter . good heart to heart . hey jack . . . url
NOT,"#NowReading : a human rights crisis "" via @USER url"
NOT,@USER that image tells the story of generations of people self medicating to manage distress . can't count the number of people lost and like you say too many can't see beyond the sickening labels .
NOT,"@USER @USER the racist excuse every time telling it like it is "" "" against being pc "" url"
OFF,@USER he is a child ~ a retarded one .
NOT,@USER @USER yes . that's how the liberals do .
NOT,"@USER you can't tell me what the fuck i can and can't do ! "" *whips out binoculars* """
OFF,@USER can somebody please put him back in his coffin .
NOT,@USER what the fuck do you gain from posting on your private instead of your public
NOT,@USER @USER no his stream chat lmao i raided him and he wasn't reading chat like the cutie he is
OFF,@USER when are the republicans going to learn that democrats hate conservatives . vote thursday
NOT,@USER @USER why she is an embarrassment 2 the whole bravo viewing audience he needs 2 b kicked 2 the curb quickly no man is worth my dignity
OFF,@USER @USER jesus christ . liberals start young with their brainwashing
OFF,@USER the washed-out idiot #Biden feels he has a chance by insulting all conservatives who are supporting their great #POTUS . . . i don't think so crazy joe ! ! !
NOT,@USER nah i'm okay lol i'm going to watch on my block until a new season 😍
OFF,@USER @USER @USER they are bullshit stats . but say isn't london the murder capital of europe now ? that gun control working right ? germany having some serious crime problems . maybe u should take care of business at home be4 u start tweeting about the us
OFF,@USER @USER steroids and pills mixed in with their alcohol that is a little bit of a big nightmare or bad dream right there . . . anti-suicide laws and gun control license for each gun please walks into a cop station url
NOT,@USER natural selection at its finest .
OFF,@USER poor baby . this is why you and your entire network can not be trusted . the only people still watching cnn are brainwashed liberals and demonrats . url
NOT,@USER you guys really just did this on cue . . . . #MAGA #MKUltra
OFF,@USER @USER @USER and u know what u trash too for being more worried about blaming and shitting on ariana for a death she's not responsible instead of mac .
OFF,@USER what's doing detriment to this state ( and country ) is republicans who refuse to govern as the conservatives they campaign to be . mcdaniel may have some flaws ( who doesn't ) but he's the kind of fighter we need . some of us are sick of the losers the gop keeps giving us .
OFF,@USER your bizarre spin attempts fail because no one trusts one sided zealots anymore . the spell is broken . we the people do not need people like you and your sick idea . cater to the loony left like your modern brown shirts antifa . leave normal people alone
OFF,@USER booo . hooo hoo who raised these spoiled brats ?
OFF,@USER that's fucking gross .
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😂😂😂 your hilarious . you spin my words just as they spin alex's words . i never said it didnt happen . i said it was a false flag and they had actors help garner public sympathy for gun control .
NOT,"@USER i have found that my younger women doctors don't ignore me when i say i know my body , and are more inclusive of everything . the hospital even updated their sheets to include non-binary "" for gender and "" sexual identity "" instead of the common "" sex/gender "" m/f options . """
NOT,@USER it's different when they are trying to argue with you why you are wrong for believing in a different god . i'm all for respecting their religion but i deserve respect back
NOT,@USER and it's not that the legal profession is somehow biased towards conservatives ! the federalist society exists because conservative were not well-fostered in the profession !
NOT,@USER he is valid
NOT,@USER i wouldn't be surprised .
NOT,( i guess i just need to double down on my donations to protect the constitution and bill of rights ! ) fast company : 'gun control groups' donations hurt because everyone agrees with them' - the truth about guns url
NOT,"@USER she is not decent anywhere and most people who respect "" her have no idea what she stands for . """
NOT,@USER god help us all ! !
NOT,@USER @USER @USER @USER @USER we handed our nationalised industries over to be run for profit by the nationalised industries of other countries . smart .
NOT,@USER @USER @USER didn't see him matching with antifa tbh
NOT,@USER @USER only if she is to remarry does it stop .
OFF,@USER exhibit a gor the utter irrationality of the left . respect and support for women . . . . i think not ! !
NOT,@USER @USER @USER @USER @USER i just spoke with antifa and blm . they said you lied .
NOT,@USER cockwaffle or normal waffle ?
NOT,@USER #Deplorables are resolved to #MAGA url
OFF,"@USER @USER yeah , poor conservatives for having eyes that see , and ears that hear . if you're loving your brain bath , then continue on , pretty soon pedophlia will be your next great virtue to champion as you see kind loving pedo's dawn your tv set to make you march in line and resist "" . """
NOT,@USER @USER alt-right are losers and whiners w/no power . they don't matter . many right-wing oligarchs fund antifa to attack alt-right . russian intel funds both antifa and alt-right . russia hawks are onto something . alt-right are pro-russia .
NOT,@USER antifa fight fascists . are you defending fascists ? blm is sick of crooked cops murdering unarmed black people . are you defending killer cops ?
NOT,@USER sweet lawd she is beautiful
OFF,@USER @USER technically speaking he is hamstrung by drug &amp ; alcohol addiction
NOT,@USER you warned everyone about josh gordon the last 4 months on a daily basis . i'm sure you are as shocked as i am of what transpired today .
NOT,@USER i love the comments about squishy conservatives and their support of the need for guest workers . sounds like @USER .
OFF,@USER he is a coward .
NOT,@USER better leave #HIAC with #SDLIVE women's title tonight ! she is the best woman on the whole roster bar none !
OFF,@USER @USER they thought she would win so they could implement the last part of their plan to use the guillotines from china and blades from mexico . #MAGA #LockThemAllUp #confirmkavanaugh #WWG1WGA #PatriotsUnited #GodBlessAmerica #GodBlessTheWorld #GodBlessOurMilitary #100thMonkey
NOT,@USER any mention of using the 25th amendment on obama would have had the left screaming racism .
NOT,@USER you are not pretty 😘
NOT,@USER @USER @USER oh ! ! ! she looks amazing thank u ! ! 💖
NOT,@USER @USER @USER @USER @USER i choose antifa url
NOT,"@USER impulsive reaction . "" she is not looking at the gun , and her head is bowed low , mane a mess . "" what happens now ? "" """
NOT,- gold coins : she's cute . “diamond blue palm trees” the visionary she is . probably fave production so far . a fave . gold coins everywheh .
NOT,@USER that @USER only report the conservatives in a positive way
OFF,@USER @USER i'm convinced that there's a hell of a lot more liberals of the type that a conservative could have a real conversation with and vice versa than either would admit . the whack job commies scare the shit out of everybody . it's about time we started talking .
NOT,@USER we apologize for the delay in response here and wanted to follow up and see if you are still experiencing issues . our engineers are in the final stages of mitigating impact related to the event . ^ma
OFF,@USER you are apiece of shit ! why would you kill that animal ? how is your mother ?
NOT,@USER accuser actually needs to be investigated . it's interesting she whiped all her social media accounts . was she an antifa member ?
OFF,@USER @USER @USER you two are nothing but attention seeking whores . start talking about real issues such as racial injustice sensible gun control prison reform and other issues that important
NOT,@USER @USER @USER omg he is so cute！！which video is this gif come from？
OFF,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER dint pay any attention to her . . . she's yet to say anything of interest . . . meme jerk .
OFF,65 women defend kavanaugh as 'a good person' amid allegations - ignore dianne feinstein . she is obsolete ! you disgusting idiot piece of sh%@ feinstein . he will rule supreme !
OFF,@USER he was almost . . . . almost as bad as obama !
NOT,@USER this is #MAGA 's first victory lap . i'm up for the vote !
NOT,@USER @USER and how would george washington university know ? you liberals fall for everything
NOT,@USER abortion on demand - that's what she wants !
NOT,@USER @USER @USER @USER @USER @USER sir it comes to something when you present a lie as a fact . . . . have you no shame ? this is the fact 65% of labour voters voted to remain . ref yougov polls . your position is based on a false premise . . . . . . have a nice day
OFF,@USER @USER for your encore say that every other western country that's all but eliminated mass shootings through effective gun control are lying too . . . it would be fitting
OFF,@USER calling it something different still a pac . you are for no borders= no country higher taxes gun control socialist removing ice you work for illegals for brac no family texas values we arent california like jones u ppl dont even live here . stay in dc
NOT,@USER @USER @USER @USER @USER @USER i'm going to send an american wolf after those antifa commies and alt-right fascists .
NOT,@USER @USER @USER @USER @USER @USER congratulations !
OFF,@USER @USER ramos sounds like a shitty ump
NOT,@USER @USER @USER listen to general flynn speech . read his plea deal #WWG1WGA #MAGA #TheRainMakers #QAnon #QArmy url
NOT,@USER @USER @USER the list in the conservatives would be never-ending .
OFF,@USER master of none was so fucking good .
OFF,and the bull$hit just keep coming . so we're expected to just accept these allegations for their face value . the left swamp plot thickens . we need to out the offenders once and for all . #ConfirmKavanaugh #MAGA url
NOT,@USER all my guns are defensive ; even the one that shoots further . url
NOT,@USER all those poor conservatives going to be asking for government handouts and relief .
NOT,@USER best not stray off message . we need to be using every death to blame guns and push for gun control . talking about actual causes distracts from that . 🙉 #gunsense
OFF,@USER i don't know anything about the kkk although i believe the democrats fund them like they always did . i think the dems main terror group these days is antifa .
NOT,@USER he is always looking out
NOT,#nowplaying water slider by she is summer url
NOT,@USER we are done debating . we win debates all the time and you liberals win by doing what you want in govt and elsewhere . we are going to defeat you in every way you defeated us now . be prepared .
NOT,@USER i am jealous . i would love to work in the white house with these fine people . hell i would dust the window's just to be a part of this fabulous time and team . god bless you all . maga
OFF,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER i dont think so . . it would mean he is in trouble . dont wish that on anyone . isn't that where the cumm inn is at ?
OFF,@USER holy shit of all people to say that a nebraska fan . please take your dead program somewhere else and keep your vcr around to watch highlights from the 90s .
OFF,@USER liberals are addicted to fake news . chris is their dope man .
NOT,@USER @USER i didn't know oprah winfrey knew how to play tennis . . . 😱
OFF,@USER the guy is not even a white romanian he is a gypsy !
NOT,@USER hahahaha . . . another #MAGA ! making attorneys get attorneys . . . . . . . . . . . . . guess he doesn't believe his own innocence . . . . #PostponeTheVote
NOT,@USER @USER he is so adorable . i hope his birthday was wonderful
OFF,"rahm emanuel's failure is an ill omen for all democrats "" url #TCOT #MAGA #RedNationRising """
NOT,@USER @USER oh deargod ! you're a veteran for gun control .
NOT,"@USER @USER conservatives "" try to preserve institutions that young people are constantly trying to destroy because the aging left brainwash them into taking action . young people have no conception of a sense of maintaining effective systems . most are connected to destructive impuse . """
OFF,🇺🇸 for sale - buy #American #Flag #USA ▶ shopping-sale . org ◀ #USA_Flag_4U #Shop_8_9 #MAGA #AmericaFirst @USER #Trump #POL_8_27_QX url
NOT,@USER @USER i have 4 great sons &amp ; 4 great brothers who don't go around like liberal antifa with their kkk hoods beating up strangers they know nothing about . i will go with the year of the brave people who would never belong to the most violent party of democrats !
OFF,@USER what the fuck ? you don't care about your friend ? you are not a real friend then 🤦🏽‍♂️ he not losing anyone special then cuz you can't even be a real friend and that's sad
OFF,@USER but antifa are only anti fascist ( romney told me so ) she wouldn't throw a brick at you unless you were a na . . . 😧
NOT,@USER hmm ! maybe we now know why they see such a need for gun control - restraint of _their own_ overly violent tendencies . 😉
NOT,#brandmatters @USER teams up with #guncontrol group : 'we simply cannot stand by silently' url
NOT,@USER would our country be able to keep its law enforcement officers safer ( who are trying to keep our families safe ) if gun control laws were not subject to the limitations of the 2nd amendment ? #alpolitics
NOT,@USER see at this point i don't know if you are making these foods as a joke or if you actually like eating this
OFF,"@USER finally ! no more terrible takes of the nfl owners are racist "" """
NOT,@USER yeah and conservatives work in real industries like coal mines/ oil rigs duhh
NOT,@USER farther not further . . . maybe you should study english and quit playing in the journalistic limelight !
OFF,2nd highest prop tax in nation to support gov pensions 1 of 3 states where housing is worst investment more rent for less valuable housing nations most severe increase in personal tax illinois sucks thanks to cook county liberals and corrupt mike madigan url
OFF,@USER . . . . and boobs . do not forget the tatas . ❤️
NOT,@USER amputees' limbs have grown back in his presence ! i guess he'll do it until they cart him off in a strait jacket .
OFF,@USER lmao fuck u bae
NOT,@USER @USER i heard bert and ernie are merely allies and active in antifa . friendship is a luxury of the oppressor .
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER well hello there
NOT,"* he starred in two movie and drama tv series . while it's impossible not to notice his strinkingly handsome looks , it's what lies beneath what define who he is . . . "" in conclusion if english is a common working language in asia for regional cooperation and development . . . """
NOT,#Warriors coach fundraising for gun control brady pac url
NOT,@USER because he covers things up very well ! !
NOT,@USER remember : you're talking about the same media that never questions the assertions that everyone on the right is a nazi and antifa is just a group of protesters .
OFF,@USER another has been trying to get back in the spotlight paul mccartney go back to england shut up
NOT,#ReleaseTheCures #DeclassifyFISA 🇺🇸 #ItsTime #LockThemAllUp #WWG1WGA 🇺🇸 #GreatAwakening @USER #Winning #QAnon #MAGA guess who ! url #BitChute
NOT,@USER and we are worried about russia election meddling ? now i understand why google backed out of government deal when trump was elected . this is result of company getting too big .
NOT,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER here is my 15 year old daughter's report "" 😄 ( conservative as well ) #fluffywolf1218 url"
OFF,@USER @USER why are they there ? ? ? it seemed like they are brainwashed
NOT,@USER @USER absolutely love serena . . . . however - the way she behaved was totally on her and the ref was within his rights . . . she is deflecting here by making it about women's rights . . . .
NOT,@USER wifi- free
OFF,@USER @USER make yourself useful and go bury your head in the sand .
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER nope . i lived in the middle of a country's civil war . gunfire and all . what i did see was antifa hitting the elderly and children passing by one of their rallies .
NOT,@USER @USER @USER @USER @USER will the liberals stop wasting tax payer money with c71 which will be repealed as soon as next year if passed ? move on instead to ensure criminals are dealt with severly and illegals are banned from entry .
NOT,@USER course in treachery 🤑
NOT,@USER you are so freaking valid
NOT,@USER can we all agree that tomlins seat is heating up ? i'm tired of hearing hes safe over his regular season record . he is wasting championship opportunities and the shenanigans are getting old
NOT,1 year today our founder sadly passed away . mandy devoted her life to saving animals across the uk . we all hope she is looking down on us with a smile knowing we are continuing the work she started 20+ years ago . forever in our thoughts mandy leigh from all the staff &amp ; trustees url
NOT,@USER @USER notice how focused on him she is in all these pics . none of the kissy pics you see from guys while their girl stares off at the camera or anything but him .
NOT,@USER wont matter to me . cannot stand all those holier than thou liberals- somebody told them society beloeve they are brilliant experts on politics- hehe- 🤮
NOT,@USER maybe the reason you are gaining so many subs is because you are a hard working awesome youtuber : d
OFF,@USER i have to be a smart ass some way 🤷🏻‍♂️😂
NOT,@USER dc republicans are weak and most are quasi-conservatives at best !
NOT,@USER eye just want rice lmfaoooooooo
NOT,@USER @USER you are so funny
OFF,@USER @USER she should be prosecuted to the fullest extent of the law . the tragic waste of such a beautiful person ! her incompetency and hasty judgement has ruined his family and friends lives . i know she is devastated but that is little comfort to his loved ones . 😔🙏🏼
NOT,asmr eel sushi salmon sushi ( eating sounds ) *big bites no talking | yaya asmr url
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER here's our response to @USER antifa don't you ever ask our family for donations to #Antifa ever again ! ! ! url
NOT,. @USER and i will be at the top of the ballot in the tx-36 . honored to be there with him . url #rockthe36 #VoteDayna url url
NOT,@USER of course they shouldnt cause its obviously complete bs . they just want it delayed and when its time for the vote again theyll come up w/ another plant accuser . and why does every supposed victim of apparent “rape” liberals come up with always look like a lesbian art teacher lol
OFF,@USER @USER the us open has treated her poorly with the whole controversy over her outfit . bottom line is she was treated differently because she is a women of color and this would never happen to a man . the usta better soon recognize that she is women's tennis and act accordingly ! !
OFF,@USER another lying liberal . . many lying libtards will be exposed as they unclassifie documents . the liberals will lie cheat and steal to try to bring our country down . stop this anti-american idiotic socialist movement vote republican in november trump 2020 .
OFF,@USER i cackle at something different shit every time i watch it lol
OFF,@USER @USER don't disrespect sharpie like that bro it was definitely some off brand shit from the back of a dollar tree 😭
OFF,"@USER @USER @USER @USER @USER oh yeah sure antifa is anti-fascist "" . also , free speech is for everyone : liberals , conservatives , centrists , fascists , communists , anarchists , ancaps , etc . i live in the us and not a fascist state that bans what it thinks is "" hate speech "" . url"
OFF,@USER liberals drink their own kool-aid . they live in these bubbles and they think a lot of people like them . if they could see themselves how clownish they look and act .
NOT,@USER @USER carlson showed us exactly who he is - a slimeball fox representative . fox watchers who love his views ate it up . normal intelligent people were disgusted by his tactics . loved that avenatti laughed in his face .
NOT,@USER @USER @USER your hatred is so deep that you construct the truth on how you want to see it . trump continually insist on saving social security and it was obama who bow down to every country and apologize for america . what's wrong with you are you that anti-american because of trump wow
NOT,@USER girl you are so beautiful 😩😍
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER you stated the 1994 awb was constitutional . i asked you to provide the scotus case . the response about the alleged support for gun control to that is a complete non sequitur .
OFF,@USER antichrist . the roman catholic church is a house of demons .
OFF,@USER oppression . . . we need to start a movement . could be worse they could be antifa dogs : )
NOT,@USER did you see shanahan say spoon was not 100% healthy this game ? obviously no excuses if you're out there but maybe it's not the “all is doom” sort of thing it seemed during the game . maybe he is still pretty good .
NOT,@USER @USER loool 🤣🤣🤣😂🤣🤣🤣😂😂😂😂 💜 @USER you are playing waaaay too rough here . 💀 i can't stop 🛑 laughing 😂 #thankyou
NOT,16 year old stabbed in dagenham this evening and the liberals are worried about data protection . #c4news
NOT,@USER i hope he is ok and he finds the peace that will provide him the happiness that he need
NOT,@USER @USER we need a rico investigation
NOT,@USER 🤦🏾‍♂️🤦🏾‍♂️🤦🏾‍♂️ they need too but he is wylin right now sitting out like this
NOT,"@USER @USER because everyone knows this is a political stunt and the gop is going to make him justice kavanaugh "" before those midterm elections whether you liberals like it or not . that's what's going to happen and you need to just accept it . right now you're still in denial 😢 url"
NOT,"report : christine blasey ford 'prepared to testify' — but there are some catches "" url #TCOT #MAGA #RedNationRising """
NOT,@USER if you are displaced its on facebook watch . . . *disclaimer* - facebook watch kinda sucks .
OFF,@USER likely shift ? he is a political operative for the gop . this will be a life-long dream for many who have been working towards this outcome for decades . it's sad .
OFF,@USER shit you right 😂
NOT,@USER vigano should come forward . . . . reveal where he is . . . reveal all documents . . . and be on board helping prosecution . . . . . . .
OFF,@USER holder is a real quality guy . wouldn't know the truth if it hit him in the face
NOT,now that's interesting ! ? ! ? 🧐 #JFKJr @USER #kennedy #qanon #maga #magical url
NOT,"@USER they filled . . . but hey , trump wife in her divorce also accused him of abuse . about the whole hey , if she stays with him he is not an abuser "" , you have a pattern of ignoring reality , abused women don't always react as you seem to believe . """
NOT,@USER i mean if he is willing to move up for canelo . then i want to see him vs a charlo or hurd then
NOT,@USER exactly this anna ! she is full of it .
OFF,@USER @USER corey booker try to finger blast my ass as a teenager . #MAGA #WalkAway url
OFF,"@USER @USER serena is a bully . she threatened to shove a ball down the throat of a line judge in the 09 us open . she was 2 points away from losing in the semifinals when she dbl faulted . she went ballistic and was penalized a point . she lost the match due to her threats . she's a bully """
NOT,@USER i am not an anime fan by any means but i do like her . she is a cutie
OFF,@USER @USER $10 says he/she is white . any other white people notice how many shitty white people there are or am i the only one who sees this ?
NOT,@USER @USER #MAGA make alcatraz great again
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER chicago has strict gun control laws -- but within a few miles there is a free sale and exchange zone that nullifies rational efforts . banning gun sales in the city of chicago helped a lot . restricting illinois sales helped . indiana won't participate . 1/
NOT,@USER @USER @USER so all ddsl clubs reinvest the money and don't buy houses and cars from the money they make ? actually not sure if you are serious . 100 kids go over every year that's a lot money . you think the ddsl reinvest that😂😂😂
OFF,@USER good ! ! ! this will surely show us how croocked he is . 😂😂😂
NOT,@USER so liberals will cheer . . . they live illegal aliens . . . . .
NOT,@USER the only thing this is going to do is make the #MeToo movement even more of a joke than it already has become . i don't think anyone is falling for this bs except for maybe antifa .
NOT,@USER the 1965 immigration act worked exactly how liberals hoped it would . demographics are destiny .
NOT,@USER i just have to assume you are the mastermind ?
NOT,@USER @USER @USER how could anyone want to vote for a democrat who wants open borders and gun control
OFF,@USER dick durbin figures if he lies often enough people will start to believe him . right out of leftist dictatorship playbook . @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER
OFF,@USER @USER @USER good for you . . he is bit miss guided for me to follow as the guy to me seems more like an idiot &amp ; a crock but if you think that he is perfect even though there is multiple investigations against him whom am i to disagree . i'm still looking for a better role model for america cya
NOT,@USER he will get what he deserves😈
NOT,4 dead in mass shooting at fifth third bank building in downtown cincinnati | time - time url via @USER want gun control legislation ? vote blue
OFF,@USER you are a coward and really have no right to be ag . you are a disappointment . your days are numbered and so his your party .
NOT,@USER they don't want you following people because they don't like conservatives ! sickening how biased twitter's management is . #TwitterLeftBias
NOT,@USER @USER this is liberals for ya .
OFF,@USER the are batshit crazy .
NOT,@USER and they say big tech isn't biased ! give me a break ! wake up people !
NOT,@USER @USER it's amazing how people see things so different !
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER thank you ! ❤️
OFF,@USER krazee right wingers have the nerve to bitch about antifa .
OFF,@USER crazy freaking liberals
NOT,@USER winston thinks she is lovely url
NOT,24 concert goers shot dead in jacksonville with . 38-caliber smith &amp ; wesson . the nra calls gun control research 'unethical' .
OFF,@USER i feel like his face will never change . he is right in the middle of our mom and his dad .
NOT,@USER yeah but he painted a cat once so he is good
NOT,@USER @USER hillary hasn't ever left the convo of any trump lover . she is their answer to the exposé of every despicable trump lie they swallow .
NOT,@USER @USER @USER because she is more intelligent than you are .
NOT,@USER @USER she is your sister ? ? ? ?
NOT,@USER @USER @USER well they've run out of space that isn't environmentally protected . we don't live on an island of infinite land
OFF,@USER bitch my life was flashing before my eyes
OFF,@USER @USER do you know why this shameless muslim socialist is still so arrogant and believes in himself thst he thinks he is such a good politician ? i'll tell you why . so many “stupid american voters” per gruber that are so gullible !
NOT,@USER @USER love watching replays of election night 2016 . and watch the media completely m let down .
NOT,@USER hm ? of course .
NOT,@USER dude you are so right . . one just triggers the other 🙃
OFF,@USER @USER players should stand up and be counted like soccer players url
OFF,@USER democrats = thugs
NOT,@USER &amp ; this statement by jewish antifa berlin is so on point &lt ; 3 url
NOT,@USER but i am a good woman with a gun @USER url
NOT,@USER another snow flake melting down . . url
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER of course anthony
OFF,@USER @USER indeed americans need more gun control which means hitting your target . can never have to much range time . ☺😊
OFF,@USER bull crap !
OFF,@USER wayne say he trying out do drake so this shit gotta be decent at least !
OFF,@USER @USER hysterical liberals following don jr . no facts just liberal mouthpieces .
OFF,@USER @USER @USER snowflakes are liberals
NOT,@USER you are runnning on the word of something you didn't see
NOT,@USER if you ever want a record setting bad election for the liberals in quebec you need to go back to this url
NOT,@USER @USER twitter and social media seems to make errors only on conservatives and never liberals . why is that ?
OFF,@USER me estoy fucking alterando
NOT,@USER socialism and more gun control no thanks !
OFF,@USER moron - real americans are proud of our accomplishments- you are disgusting for not showing the truth .
NOT,@USER @USER she is !
OFF,@USER this isn't ya finest moment hun . try again once you fix ya shit and knock this tweet away .
NOT,@USER eric who ? never heard of him . must work for cnn
NOT,@USER @USER of course they are . she either agrees to testify on mon or they vote on friday and life moves on until the next obstruction from the lunatic liberals
NOT,@USER @USER @USER it's funny . that comment is 💯 illogical . walkaway is so easy . #maga is great ! #MEGA is already happenin make earth great again url
OFF,4 out of 10 british people are basically full-on racists . 4 out of 10 voters vote for the conservatives . coincidence ! ? ? ? ! ? ? ?
NOT,@USER @USER they've been trying . a couple of veterans happened 2 b assaulted by antifa . wrong ! ! they were surprised ! fight kinda broke up the protesting😲
NOT,@USER you are amazing ! hope you have an incredible future . thank you for your contributions to this community
NOT,#Tennessee #Conservatives #RNRTN #2ADefenders #Republicans #ProLifeGen #TNGOP #Libertarians #ProLife #Gaytriots #RNR #CCOT are you doing your part to grow ? are you registering voters ? planned parenthood is . pause . think about that . it speaks volumes . url
OFF,@USER rest in pussy
NOT,@USER should i share the quotes from notable u . s conservatives ?
NOT,@USER i don't understand why she should be heard . i should be heard and i have pictures and scars from my trauma #ILLEGALALIEN left his car in the middle of #405 fwy in 1982 - when i was 18 ! we were badly damaged ! #Kavanaugh #MAGA url
OFF,@USER so that's why he is dead now ? ? ? really fox ? ? i would call that completely unrelated . . . this is why blm is neccessary
NOT,9/11 and the war on terror : israel's history of false flag operations against the u . s . a . #FalseFlags and #Propaganda are the zionists weapon of choice . highly effective @ getting public to back their agenda's . #Palestine #NWO #ChosenPeople url
NOT,@USER vote r in #Election2018 november #GOP #RedWave #Trump #MAGA 👍🏻🇺🇸
NOT,#pugchat just wanted to let you know i may not be able to see my pugchat buddies tonight . grandma is working late plus she is going by the bakery to order the cake for my mom's birthday this weekend . 🙂
NOT,@USER @USER @USER that's correct . talk to the trees and rocks about how great antifa is . they cant give you any feedback . people can see how sick and demented antifa is . url
OFF,anti-antifa is balls
NOT,@USER @USER to be reported to @USER for inciting violence against trump supporters . he is making lists to target trump supporters for antifa . . .
NOT,@USER like if andrea comes up to you and offers it i believe you should get it because you earned it . i've thought that since the beginning of the 1989 tour and i just now met her last week . if you are offered you're not “taking someone else's slot” because it was you that was offered .
NOT,@USER @USER @USER we love an eagles family
NOT,@USER hate speech . #MAGA drain the swamp
